date,OT,blkio.throttle.io_service_bytes_Async,blkio.throttle.io_service_bytes_Read,container_cpu_usage_seconds_total,container_memory_active_file,container_memory_hierarchical_memory_limit,container_memory_rss,container_network_tcp_TimeWait,cpu.busy,mem.memused,net.if.in.bytes
2018-07-24 00:20:30,2.32,1410914885632.0,269083619328.0,4.770543613e+16,5268504576.0,68719476736.0,12464144384.0,89.0,846.22,29.41,43180049.27
2018-07-24 00:21:00,2.41,1410914885632.0,250531377152.0,4.770561476e+16,5268529152.0,68719476736.0,12424294400.0,151.0,613.22,29.35,35103802.87
2018-07-24 00:21:30,2.36,733912678400.0,246868844544.0,4.770573479e+16,5268561920.0,68719476736.0,12333981696.0,176.0,404.35,29.22,6937400.67
2018-07-24 00:22:00,2.38,1410914885632.0,246868844544.0,4.77057704e+16,5268566016.0,68719476736.0,12334891008.0,137.0,128.14,29.22,24297268.6
2018-07-24 00:22:30,2.47,1410914885632.0,246868844544.0,4.770596179e+16,5268586496.0,68719476736.0,12465831936.0,118.0,652.34,29.41,23715103.7
2018-07-24 00:23:00,2.52,733912788992.0,246868844544.0,4.770608192e+16,5268611072.0,68719476736.0,12378779648.0,142.0,409.12,29.29,21738269.87
2018-07-24 00:23:30,2.44,1410914885632.0,269083619328.0,4.770612257e+16,5268627456.0,68719476736.0,12333371392.0,152.0,137.61,29.22,2061602.7
2018-07-24 00:24:00,2.39,1410914885632.0,269083619328.0,4.770612439e+16,5268627456.0,68719476736.0,12333793280.0,96.0,9.57,29.22,8463617.5
2018-07-24 00:24:30,2.47,1410914885632.0,269083619328.0,4.770631008e+16,5268680704.0,68719476736.0,12419399680.0,83.0,634.55,29.34,38933987.27
2018-07-24 00:25:00,2.46,1410914885632.0,246868844544.0,4.77064362e+16,5268676608.0,68719476736.0,12379062272.0,162.0,426.24,29.29,17330906.03
2018-07-24 00:25:30,2.38,1410914885632.0,246868844544.0,4.770645708e+16,5268684800.0,68719476736.0,12286341120.0,0.0,70.97,29.15,3179.53
2018-07-24 00:26:00,2.33,1410914885632.0,269083619328.0,4.770646697e+16,5268697088.0,68719476736.0,12285247488.0,79.0,37.2,29.15,5342695.43
2018-07-24 00:26:30,2.78,1410914885632.0,269083619328.0,4.770687366e+16,5268721664.0,68719476736.0,12418375680.0,85.0,1406.73,29.34,31207991.33
2018-07-24 00:27:00,2.76,1410914885632.0,269083619328.0,4.770711372e+16,5268754432.0,68719476736.0,12332847104.0,143.0,821.88,29.22,12164415.8
2018-07-24 00:27:30,2.67,1410914885632.0,269083619328.0,4.770715542e+16,5268758528.0,68719476736.0,12332650496.0,0.0,141.58,29.22,3466972.33
2018-07-24 00:28:00,2.87,1410914885632.0,246868844544.0,4.770717366e+16,5268762624.0,68719476736.0,12421795840.0,76.0,68.9,29.35,17530600.27
2018-07-24 00:28:30,2.84,1410914885632.0,269083619328.0,4.770730185e+16,5268787200.0,68719476736.0,12376801280.0,109.0,437.14,29.28,7539054.2
2018-07-24 00:29:00,2.78,1410914885632.0,269083619328.0,4.770738756e+16,5268795392.0,68719476736.0,12331651072.0,160.0,295.41,29.22,8273958.53
2018-07-24 00:29:30,2.69,733912993792.0,269083619328.0,4.770739418e+16,5268803584.0,68719476736.0,12331651072.0,125.0,23.08,29.22,4226.0
2018-07-24 00:30:00,2.8,1410914885632.0,269083619328.0,4.770750802e+16,5268836352.0,68719476736.0,12464066560.0,0.0,399.18,29.41,44283815.7
2018-07-24 00:30:30,2.81,733913350144.0,269083619328.0,4.77076533e+16,5268869120.0,68719476736.0,12418859008.0,146.0,493.81,29.34,20095569.63
2018-07-24 00:31:00,2.81,733913571328.0,246868844544.0,4.770773964e+16,5268877312.0,68719476736.0,12373606400.0,163.0,292.04,29.28,6764459.83
2018-07-24 00:31:30,2.72,1410914885632.0,246868844544.0,4.770774357e+16,5268885504.0,68719476736.0,12373442560.0,98.0,14.62,29.28,3916.43
2018-07-24 00:32:00,2.67,1410914885632.0,246868844544.0,4.770775082e+16,5268905984.0,68719476736.0,12373573632.0,51.0,32.82,29.28,19984935.57
2018-07-24 00:32:30,2.77,1410914885632.0,269083619328.0,4.770793962e+16,5268922368.0,68719476736.0,12464648192.0,89.0,643.08,29.41,26575411.57
2018-07-24 00:33:00,2.85,1410914885632.0,269083619328.0,4.770809099e+16,5268946944.0,68719476736.0,12463628288.0,140.0,519.49,29.41,34448233.47
2018-07-24 00:33:30,2.85,1410914885632.0,246868844544.0,4.770823027e+16,5268971520.0,68719476736.0,12418453504.0,177.0,476.15,29.34,22961052.5
2018-07-24 00:34:00,2.92,1410914885632.0,246868844544.0,4.770829016e+16,5268996096.0,68719476736.0,12368343040.0,171.0,209.74,29.27,27215926.03
2018-07-24 00:34:30,2.99,733913956352.0,269083619328.0,4.770845554e+16,5269016576.0,68719476736.0,12458414080.0,138.0,561.88,29.4,16054011.6
2018-07-24 00:35:00,2.96,794828320768.0,269083619328.0,4.770854697e+16,5269028864.0,68719476736.0,12367200256.0,0.0,310.51,29.27,11543358.5
2018-07-24 00:35:30,2.89,1410914885632.0,269083619328.0,4.770858992e+16,5269049344.0,68719476736.0,12367200256.0,156.0,148.46,29.27,8275120.03
2018-07-24 00:36:00,2.9,1410914885632.0,269083619328.0,4.770866134e+16,5269065728.0,68719476736.0,12418605056.0,110.0,249.8,29.34,20978760.8
2018-07-24 00:36:30,2.87,1410914885632.0,269083619328.0,4.770874993e+16,5269073920.0,68719476736.0,12418052096.0,122.0,301.55,29.34,12921158.07
2018-07-24 00:37:00,2.81,1410914885632.0,269083619328.0,4.770880109e+16,5269094400.0,68719476736.0,12372729856.0,145.0,175.34,29.28,8267708.77
2018-07-24 00:37:30,2.75,1410914885632.0,269083619328.0,4.77088392e+16,5269098496.0,68719476736.0,12372729856.0,125.0,131.03,29.28,6189734.63
2018-07-24 00:38:00,3.15,1410914885632.0,246868844544.0,4.770886391e+16,5269114880.0,68719476736.0,12422078464.0,0.0,94.6,29.35,31376755.63
2018-07-24 00:38:30,3.18,1410914885632.0,246868844544.0,4.770902742e+16,5269143552.0,68719476736.0,12422078464.0,115.0,553.31,29.35,8055327.8
2018-07-24 00:39:00,3.07,733914681344.0,269083619328.0,4.770906606e+16,5269164032.0,68719476736.0,12376211456.0,148.0,132.41,29.28,3490315.2
2018-07-24 00:39:30,2.97,1410914885632.0,269083619328.0,4.770906678e+16,5269172224.0,68719476736.0,12376211456.0,0.0,3.81,29.28,3082.4
2018-07-24 00:40:00,3.37,1410914885632.0,269083619328.0,4.770909625e+16,5269192704.0,68719476736.0,12461576192.0,69.0,109.43,29.41,24125429.93
2018-07-24 00:40:30,3.75,1410914885632.0,246868844544.0,4.770923019e+16,5269217280.0,68719476736.0,12461576192.0,111.0,451.95,29.41,8365879.13
2018-07-24 00:41:00,3.69,1410914885632.0,269083619328.0,4.770930597e+16,5269221376.0,68719476736.0,12416540672.0,0.0,259.2,29.34,14983100.07
2018-07-24 00:41:30,3.57,1410914885632.0,269083619328.0,4.770932354e+16,5269241856.0,68719476736.0,12370898944.0,122.0,60.04,29.27,5572.5
2018-07-24 00:42:00,3.52,1410914885632.0,269083619328.0,4.770935291e+16,5269262336.0,68719476736.0,12415905792.0,0.0,104.19,29.34,11705113.4
2018-07-24 00:42:30,3.4,1410914885632.0,246868844544.0,4.770938339e+16,5269274624.0,68719476736.0,12370358272.0,82.0,102.97,29.27,3838.6
2018-07-24 00:43:00,3.29,1410914885632.0,246868844544.0,4.77093842e+16,5269282816.0,68719476736.0,12371210240.0,66.0,4.07,29.27,2757.97
2018-07-24 00:43:30,3.18,1410914885632.0,269083619328.0,4.770938511e+16,5269282816.0,68719476736.0,12371210240.0,54.0,3.82,29.27,2119.37
2018-07-24 00:44:00,3.21,733915168768.0,269083619328.0,4.770942226e+16,5269323776.0,68719476736.0,12461195264.0,59.0,135.98,29.41,26789650.37
2018-07-24 00:44:30,3.14,1410914885632.0,269083619328.0,4.770954536e+16,5269323776.0,68719476736.0,12369825792.0,100.0,414.15,29.27,5536834.27
2018-07-24 00:45:00,3.03,1410914885632.0,269083619328.0,4.770954719e+16,5269327872.0,68719476736.0,12369821696.0,138.0,7.2,29.27,4169.9
2018-07-24 00:45:30,2.94,1410914885632.0,269083619328.0,4.770954795e+16,5269331968.0,68719476736.0,12369821696.0,87.0,3.84,29.27,2489.17
2018-07-24 00:46:00,2.9,1410914885632.0,246868844544.0,4.770957478e+16,5269356544.0,68719476736.0,12414685184.0,0.0,95.03,29.34,9556565.1
2018-07-24 00:46:30,2.81,1410914885632.0,269083619328.0,4.770963021e+16,5269381120.0,68719476736.0,12369190912.0,89.0,187.56,29.27,4842114.67
2018-07-24 00:47:00,2.72,1410914885632.0,269083619328.0,4.770963127e+16,5269393408.0,68719476736.0,12369342464.0,106.0,4.76,29.27,32036.83
2018-07-24 00:47:30,2.63,733915226112.0,269083619328.0,4.770963204e+16,5269393408.0,68719476736.0,12369342464.0,62.0,3.98,29.27,1630.27
2018-07-24 00:48:00,2.57,1410914885632.0,269083619328.0,4.770964859e+16,5269413888.0,68719476736.0,12415303680.0,47.0,59.16,29.34,8061470.93
2018-07-24 00:48:30,2.49,1410914885632.0,269083619328.0,4.770967499e+16,5269417984.0,68719476736.0,12369592320.0,71.0,89.13,29.27,4059.9
2018-07-24 00:49:00,2.41,1410914885632.0,269083619328.0,4.77096759e+16,5269430272.0,68719476736.0,12369461248.0,68.0,4.17,29.27,15740.53
2018-07-24 00:49:30,2.33,1410914885632.0,269083619328.0,4.770967657e+16,5269430272.0,68719476736.0,12369461248.0,44.0,3.83,29.27,2783.57
2018-07-24 00:50:00,2.38,1410914885632.0,269083619328.0,4.770971478e+16,5269450752.0,68719476736.0,12416479232.0,58.0,137.78,29.34,26398047.9
2018-07-24 00:50:30,2.4,1410914885632.0,269083619328.0,4.770984872e+16,5269475328.0,68719476736.0,12370284544.0,134.0,452.01,29.27,8911480.43
2018-07-24 00:51:00,2.39,1410914885632.0,246868844544.0,4.770992191e+16,5269508096.0,68719476736.0,12370190336.0,177.0,250.65,29.27,11787486.57
2018-07-24 00:51:30,2.31,1410914885632.0,269083619328.0,4.770996803e+16,5269508096.0,68719476736.0,12327063552.0,123.0,157.79,29.21,8097465.0
2018-07-24 00:52:00,2.34,733915570176.0,246868844544.0,4.771002817e+16,5269528576.0,68719476736.0,12425277440.0,110.0,209.42,29.35,20044222.2
2018-07-24 00:52:30,2.32,733915750400.0,269083619328.0,4.771013049e+16,5269549056.0,68719476736.0,12343209984.0,117.0,349.23,29.23,13579740.7
2018-07-24 00:53:00,2.31,733915844608.0,246868844544.0,4.771019024e+16,5269569536.0,68719476736.0,12297502720.0,137.0,203.56,29.17,7591096.63
2018-07-24 00:53:30,2.24,1410914885632.0,269083619328.0,4.771021976e+16,5269569536.0,68719476736.0,12297502720.0,119.0,101.35,29.17,4121918.3
2018-07-24 00:54:00,2.33,1410914885632.0,246868844544.0,4.771027557e+16,5269590016.0,68719476736.0,12473954304.0,90.0,199.55,29.43,32902238.07
2018-07-24 00:54:30,2.35,1410914885632.0,269083619328.0,4.771042958e+16,5269618688.0,68719476736.0,12428046336.0,0.0,520.71,29.36,15027164.87
2018-07-24 00:55:00,2.27,1410914885632.0,269083619328.0,4.771048064e+16,5269639168.0,68719476736.0,12385136640.0,157.0,172.14,29.3,2063942.7
2018-07-24 00:55:30,2.2,794830426112.0,269083619328.0,4.771048141e+16,5269635072.0,68719476736.0,12385136640.0,91.0,3.85,29.3,1872.03
2018-07-24 00:56:00,2.26,1410914885632.0,246868844544.0,4.771052988e+16,5269659648.0,68719476736.0,12435771392.0,0.0,171.97,29.37,26741989.2
2018-07-24 00:56:30,2.22,1410914885632.0,246868844544.0,4.771064492e+16,5269680128.0,68719476736.0,12395352064.0,134.0,388.01,29.31,6942741.03
2018-07-24 00:57:00,2.14,1410914885632.0,269083619328.0,4.771066513e+16,5269688320.0,68719476736.0,12395352064.0,129.0,69.4,29.31,2062090.63
2018-07-24 00:57:30,2.07,733916319744.0,269083619328.0,4.771066599e+16,5269696512.0,68719476736.0,12395352064.0,0.0,3.83,29.31,1531.7
2018-07-24 00:58:00,2.04,733916344320.0,269083619328.0,4.77106849e+16,5269708800.0,68719476736.0,12398772224.0,0.0,66.03,29.32,2785298.57
2018-07-24 00:58:30,1.97,1410914885632.0,246868844544.0,4.771068696e+16,5269725184.0,68719476736.0,12398772224.0,85.0,8.43,29.32,5491.77
2018-07-24 00:59:00,1.91,794830708736.0,246868844544.0,4.771068768e+16,5269725184.0,68719476736.0,12398780416.0,0.0,4.05,29.32,15912.1
2018-07-24 00:59:30,1.84,1410914885632.0,269083619328.0,4.771068845e+16,5269733376.0,68719476736.0,12398780416.0,0.0,3.88,29.32,5859.97
2018-07-24 01:00:00,1.85,733916401664.0,269083619328.0,4.771072565e+16,5269741568.0,68719476736.0,12441812992.0,61.0,132.92,29.38,17687006.53
2018-07-24 01:00:30,1.79,733916434432.0,246868844544.0,4.771081453e+16,5269778432.0,68719476736.0,12399009792.0,114.0,301.34,29.32,5608479.2
2018-07-24 01:01:00,1.73,1410914885632.0,246868844544.0,4.77108153e+16,5269782528.0,68719476736.0,12399009792.0,134.0,4.09,29.32,4646.87
2018-07-24 01:01:30,1.67,1410914885632.0,246868844544.0,4.771081616e+16,5269786624.0,68719476736.0,12399009792.0,82.0,3.85,29.32,2067.43
2018-07-24 01:02:00,2.18,1410914885632.0,269083619328.0,4.771085614e+16,5269803008.0,68719476736.0,12483231744.0,55.0,151.7,29.44,41849329.97
2018-07-24 01:02:30,2.24,733916651520.0,269083619328.0,4.771105305e+16,5269819392.0,68719476736.0,12293582848.0,101.0,662.17,29.16,6221928.3
2018-07-24 01:03:00,2.26,1410914885632.0,269083619328.0,4.771116641e+16,5269827584.0,68719476736.0,12436254720.0,119.0,388.88,29.37,20479637.7
2018-07-24 01:03:30,2.22,1410914885632.0,246868844544.0,4.77112348e+16,5269848064.0,68719476736.0,12301389824.0,155.0,231.78,29.17,6199964.77
2018-07-24 01:04:00,2.21,1410914885632.0,246868844544.0,4.771127075e+16,5269876736.0,68719476736.0,12433944576.0,142.0,126.96,29.37,18975683.33
2018-07-24 01:04:30,2.14,733916921856.0,269083619328.0,4.771133592e+16,5269889024.0,68719476736.0,12345151488.0,98.0,218.98,29.24,207476.37
2018-07-24 01:05:00,2.07,733916921856.0,269083619328.0,4.77113377e+16,5269901312.0,68719476736.0,12348018688.0,93.0,7.13,29.24,11044.33
2018-07-24 01:05:30,2.0,1410914885632.0,269083619328.0,4.771133856e+16,5269901312.0,68719476736.0,12348018688.0,71.0,3.87,29.24,1925.17
2018-07-24 01:06:00,2.1,1410914885632.0,269083619328.0,4.771138847e+16,5269934080.0,68719476736.0,12482170880.0,60.0,180.34,29.44,33153325.8
2018-07-24 01:06:30,2.1,733917102080.0,269083619328.0,4.771154224e+16,5269950464.0,68719476736.0,12389396480.0,129.0,520.29,29.3,13592644.1
2018-07-24 01:07:00,2.06,1410914885632.0,269083619328.0,4.771159931e+16,5269970944.0,68719476736.0,12389396480.0,162.0,193.26,29.3,4135318.43
2018-07-24 01:07:30,1.99,733917192192.0,269083619328.0,4.771160079e+16,5269970944.0,68719476736.0,12346966016.0,113.0,6.38,29.24,2818.43
2018-07-24 01:08:00,2.12,733917224960.0,269083619328.0,4.771165579e+16,5269995520.0,68719476736.0,12481085440.0,86.0,201.31,29.44,40061501.5
2018-07-24 01:08:30,2.19,1410914885632.0,269083619328.0,4.77118456e+16,5270016000.0,68719476736.0,12480569344.0,104.0,641.13,29.43,13505087.7
2018-07-24 01:09:00,2.18,733917609984.0,269083619328.0,4.771191788e+16,5270044672.0,68719476736.0,12387078144.0,0.0,246.18,29.3,7657041.73
2018-07-24 01:09:30,2.14,1410914885632.0,250531377152.0,4.771195834e+16,5270048768.0,68719476736.0,12344758272.0,0.0,137.97,29.24,5528297.37
2018-07-24 01:10:00,2.2,733917798400.0,269083619328.0,4.771201497e+16,5270077440.0,68719476736.0,12432637952.0,110.0,204.18,29.37,35714147.27
2018-07-24 01:10:30,2.69,1410914885632.0,269083619328.0,4.771247623e+16,5270097920.0,68719476736.0,12478472192.0,100.0,1585.61,29.43,12894716.07
2018-07-24 01:11:00,2.63,733917986816.0,269083619328.0,4.771259256e+16,5270118400.0,68719476736.0,12341551104.0,0.0,397.77,29.23,5395652.77
2018-07-24 01:11:30,2.55,733918015488.0,246868844544.0,4.771267247e+16,5270151168.0,68719476736.0,12341551104.0,126.0,276.25,29.23,6184282.77
2018-07-24 01:12:00,2.92,733918015488.0,269083619328.0,4.771271086e+16,5270147072.0,68719476736.0,12429049856.0,75.0,135.95,29.36,18412999.5
2018-07-24 01:12:30,2.86,1410914885632.0,269083619328.0,4.771280791e+16,5270167552.0,68719476736.0,12340531200.0,98.0,329.68,29.23,7343871.93
2018-07-24 01:13:00,2.76,1410914885632.0,269083619328.0,4.77128213e+16,5270171648.0,68719476736.0,12340531200.0,0.0,45.73,29.23,2088923.5
2018-07-24 01:13:30,2.67,733918121984.0,269083619328.0,4.771282206e+16,5270179840.0,68719476736.0,12340531200.0,79.0,3.88,29.23,2040.17
2018-07-24 01:14:00,3.11,1410914885632.0,269083619328.0,4.771293341e+16,5270208512.0,68719476736.0,12470841344.0,60.0,393.75,29.42,33847608.87
2018-07-24 01:14:30,3.14,1410914885632.0,269083619328.0,4.771339697e+16,5270220800.0,68719476736.0,12428079104.0,97.0,1574.12,29.36,8584398.77
2018-07-24 01:15:00,3.07,733918306304.0,246868844544.0,4.771348585e+16,5270241280.0,68719476736.0,12336328704.0,154.0,302.02,29.23,10464819.57
2018-07-24 01:15:30,3.0,1410914885632.0,269083619328.0,4.771352588e+16,5270253568.0,68719476736.0,12336328704.0,138.0,137.31,29.23,7595682.8
2018-07-24 01:16:00,3.07,733918437376.0,269083619328.0,4.771361414e+16,5270278144.0,68719476736.0,12469870592.0,115.0,308.69,29.42,36056615.2
2018-07-24 01:16:30,3.03,1410914885632.0,269083619328.0,4.771374477e+16,5270294528.0,68719476736.0,12376145920.0,139.0,438.86,29.28,4292559.07
2018-07-24 01:17:00,2.93,733918461952.0,246868844544.0,4.771374698e+16,5270310912.0,68719476736.0,12333903872.0,112.0,8.68,29.22,3586.1
2018-07-24 01:17:30,2.84,1410914885632.0,269083619328.0,4.77137477e+16,5270319104.0,68719476736.0,12333903872.0,86.0,3.93,29.22,2084.7
2018-07-24 01:18:00,2.91,733918482432.0,246868844544.0,4.771381542e+16,5270339584.0,68719476736.0,12422328320.0,77.0,240.5,29.35,33520246.17
2018-07-24 01:18:30,2.88,1410914885632.0,269083619328.0,4.771395229e+16,5270355968.0,68719476736.0,12342497280.0,104.0,461.93,29.23,14331407.53
2018-07-24 01:19:00,2.78,733918564352.0,246868844544.0,4.771398373e+16,5270364160.0,68719476736.0,12300025856.0,112.0,106.22,29.17,19126.3
2018-07-24 01:19:30,2.69,1410914885632.0,269083619328.0,4.771398445e+16,5270364160.0,68719476736.0,12300025856.0,68.0,3.89,29.17,3415.83
2018-07-24 01:20:00,2.77,733918601216.0,269083619328.0,4.771404175e+16,5270388736.0,68719476736.0,12468969472.0,0.0,206.09,29.42,33448452.57
2018-07-24 01:20:30,2.78,1410914885632.0,269083619328.0,4.771419859e+16,5270405120.0,68719476736.0,12427698176.0,122.0,526.57,29.36,16185623.0
2018-07-24 01:21:00,2.78,733918941184.0,269083619328.0,4.771429933e+16,5270417408.0,68719476736.0,12389916672.0,147.0,339.87,29.3,9925214.5
2018-07-24 01:21:30,2.69,1410914885632.0,269083619328.0,4.771433863e+16,5270446080.0,68719476736.0,12302127104.0,121.0,134.14,29.18,4704162.07
2018-07-24 01:22:00,2.67,794833539072.0,269083619328.0,4.771437261e+16,5270454272.0,68719476736.0,12380790784.0,0.0,118.11,29.29,14887785.17
2018-07-24 01:22:30,2.58,1410914885632.0,246868844544.0,4.771441331e+16,5270454272.0,68719476736.0,12301037568.0,67.0,136.49,29.18,4490.2
2018-07-24 01:23:00,2.5,733919236096.0,269083619328.0,4.771441393e+16,5270458368.0,68719476736.0,12301037568.0,65.0,4.06,29.18,2625.87
2018-07-24 01:23:30,2.42,1410914885632.0,269083619328.0,4.77144147e+16,5270466560.0,68719476736.0,12301037568.0,0.0,3.83,29.18,1858.07
2018-07-24 01:24:00,2.47,1410914885632.0,269083619328.0,4.771447474e+16,5270487040.0,68719476736.0,12385763328.0,60.0,212.12,29.3,25920520.1
2018-07-24 01:24:30,2.45,1410914885632.0,246868844544.0,4.77145797e+16,5270515712.0,68719476736.0,12296212480.0,111.0,354.73,29.17,7248458.63
2018-07-24 01:25:00,2.4,1410914885632.0,269083619328.0,4.771461541e+16,5270519808.0,68719476736.0,12296237056.0,130.0,122.46,29.17,5531130.9
2018-07-24 01:25:30,2.33,733919387648.0,269083619328.0,4.771463134e+16,5270532096.0,68719476736.0,12296237056.0,100.0,55.13,29.17,2066193.73
