date,OT,blkio.throttle.io_service_bytes_Async,blkio.throttle.io_service_bytes_Read,container_cpu_usage_seconds_total,container_memory_active_file,container_memory_hierarchical_memory_limit,container_memory_rss,container_network_tcp_TimeWait,cpu.busy,mem.memused,net.if.in.bytes
2018-07-24 20:00:00,2.7,55504896.0,4498563072.0,4.039859772e+16,15460220928.0,68719476736.0,10577145856.0,2.0,140.21,76.67,15225460.27
2018-07-24 20:00:30,2.65,28267409408.0,32186368.0,4.039864994e+16,15460220928.0,68719476736.0,10577408000.0,0.0,176.46,76.67,7392062.73
2018-07-24 20:01:00,2.59,55504896.0,4498563072.0,4.039868056e+16,15460225024.0,68719476736.0,10577408000.0,0.0,103.0,76.67,793.83
2018-07-24 20:01:30,2.51,55504896.0,32186368.0,4.039868171e+16,15460225024.0,68719476736.0,10577145856.0,0.0,4.89,76.67,2431.43
2018-07-24 20:02:00,3.28,55504896.0,4738265088.0,4.039898546e+16,15460237312.0,68719476736.0,10577354752.0,4.0,1071.03,76.67,30683494.17
2018-07-24 20:02:30,3.63,55504896.0,4498563072.0,4.039964948e+16,15460241408.0,68719476736.0,10577354752.0,4.0,2316.02,76.67,1573.3
2018-07-24 20:03:00,3.54,55504896.0,32186368.0,4.03997482e+16,15460241408.0,68719476736.0,10576830464.0,1.0,335.37,76.67,7391275.73
2018-07-24 20:03:30,3.46,28267548672.0,32186368.0,4.039978885e+16,15460249600.0,68719476736.0,10576568320.0,2.0,137.43,76.67,7375192.33
2018-07-24 20:04:00,3.58,55504896.0,4498563072.0,4.039991488e+16,15460265984.0,68719476736.0,10576568320.0,0.0,441.89,76.67,54313159.7
2018-07-24 20:04:30,3.69,55504896.0,4498563072.0,4.040011948e+16,15460270080.0,68719476736.0,10576044032.0,0.0,696.71,76.67,51868912.8
2018-07-24 20:05:00,3.76,55504896.0,32186368.0,4.04003305e+16,15460282368.0,68719476736.0,10576318464.0,10.0,710.13,76.67,26408893.17
2018-07-24 20:05:30,3.77,55504896.0,32186368.0,4.040052165e+16,15460286464.0,68719476736.0,10576449536.0,7.0,643.21,76.67,24018167.53
2018-07-24 20:06:00,3.81,55504896.0,4498563072.0,4.040067163e+16,15460306944.0,68719476736.0,10576470016.0,7.0,512.44,76.67,33043576.13
2018-07-24 20:06:30,3.72,55504896.0,32186368.0,4.040074612e+16,15460306944.0,68719476736.0,10576809984.0,9.0,250.82,76.67,7394093.1
2018-07-24 20:07:00,3.6,28267606016.0,4498563072.0,4.040075787e+16,15460315136.0,68719476736.0,10576809984.0,4.0,39.89,76.67,470.07
2018-07-24 20:07:30,3.48,55504896.0,32186368.0,4.040075845e+16,15460319232.0,68719476736.0,10576809984.0,0.0,3.18,76.67,382.8
2018-07-24 20:08:00,3.53,28267606016.0,4498563072.0,4.040086744e+16,15460323328.0,68719476736.0,10576990208.0,5.0,377.6,76.67,37449968.5
2018-07-24 20:08:30,3.48,55504896.0,4498563072.0,4.040095349e+16,15460331520.0,68719476736.0,10576269312.0,8.0,289.64,76.67,7393541.8
2018-07-24 20:09:00,3.4,28267642880.0,4498563072.0,4.04010047e+16,15460343808.0,68719476736.0,10576269312.0,0.0,173.84,76.67,7375161.9
2018-07-24 20:09:30,3.29,55504896.0,4498563072.0,4.040101209e+16,15460343808.0,68719476736.0,10576269312.0,0.0,25.45,76.67,1141.87
2018-07-24 20:10:00,3.41,28267671552.0,32186368.0,4.040113663e+16,15460360192.0,68719476736.0,10576609280.0,8.0,431.62,76.67,53113451.57
2018-07-24 20:10:30,4.15,55504896.0,32186368.0,4.040144403e+16,15460376576.0,68719476736.0,10576424960.0,16.0,1050.75,76.67,32146725.67
2018-07-24 20:11:00,4.9,55504896.0,4498563072.0,4.040213171e+16,15460380672.0,68719476736.0,10576650240.0,10.0,2385.63,76.67,4928765.0
2018-07-24 20:11:30,4.74,28267737088.0,32186368.0,4.040242058e+16,15460380672.0,68719476736.0,10575896576.0,1.0,1001.97,76.67,1217.5
2018-07-24 20:12:00,4.78,55504896.0,32186368.0,4.04025516e+16,15460392960.0,68719476736.0,10576617472.0,7.0,453.1,76.67,45699170.0
2018-07-24 20:12:30,4.66,28267819008.0,32186368.0,4.040265435e+16,15460405248.0,68719476736.0,10576367616.0,9.0,344.58,76.67,7392633.2
2018-07-24 20:13:00,4.5,55504896.0,4738265088.0,4.040267259e+16,15460405248.0,68719476736.0,10576367616.0,3.0,62.01,76.67,1017.47
2018-07-24 20:13:30,4.36,55504896.0,32186368.0,4.040267317e+16,15460409344.0,68719476736.0,10576367616.0,0.0,3.19,76.67,844.8
2018-07-24 20:14:00,4.44,28267819008.0,32186368.0,4.040281916e+16,15460450304.0,68719476736.0,10576977920.0,7.0,506.08,76.67,52629763.0
2018-07-24 20:14:30,4.49,28267892736.0,4498563072.0,4.040300648e+16,15460454400.0,68719476736.0,10577485824.0,16.0,638.95,76.68,44680487.17
2018-07-24 20:15:00,4.38,55504896.0,4498563072.0,4.040314537e+16,15460458496.0,68719476736.0,10576961536.0,13.0,463.49,76.67,2191.7
2018-07-24 20:15:30,4.24,34971426816.0,32186368.0,4.040314642e+16,15460462592.0,68719476736.0,10576961536.0,5.0,4.84,76.67,1498.13
2018-07-24 20:16:00,4.29,28267982848.0,4498563072.0,4.040325546e+16,15460499456.0,68719476736.0,10576273408.0,6.0,379.56,76.68,45711245.77
2018-07-24 20:16:30,4.28,55504896.0,32186368.0,4.040340386e+16,15460507648.0,68719476736.0,10577068032.0,13.0,506.05,76.68,30379268.9
2018-07-24 20:17:00,4.14,55504896.0,4498563072.0,4.040348981e+16,15460507648.0,68719476736.0,10576756736.0,9.0,287.15,76.68,693.93
2018-07-24 20:17:30,4.01,55504896.0,32186368.0,4.040349048e+16,15460511744.0,68719476736.0,10576756736.0,2.0,3.19,76.68,486.63
2018-07-24 20:18:00,4.07,28268367872.0,32186368.0,4.04036432e+16,15460532224.0,68719476736.0,10577063936.0,6.0,524.88,76.68,45489306.73
2018-07-24 20:18:30,3.97,55504896.0,4498563072.0,4.040374057e+16,15460532224.0,68719476736.0,10577092608.0,8.0,326.94,76.68,7388296.6
2018-07-24 20:19:00,3.84,28268425216.0,32186368.0,4.04037614e+16,15460532224.0,68719476736.0,10577092608.0,0.0,70.45,76.68,907.2
2018-07-24 20:19:30,3.72,55504896.0,32186368.0,4.040376198e+16,15460536320.0,68719476736.0,10577092608.0,1.0,3.14,76.68,1714.4
2018-07-24 20:20:00,3.73,55504896.0,32186368.0,4.040384985e+16,15460569088.0,68719476736.0,10577457152.0,0.0,302.07,76.68,29931419.93
2018-07-24 20:20:30,3.64,28268466176.0,32186368.0,4.040392405e+16,15460573184.0,68719476736.0,10577883136.0,8.0,249.73,76.68,7507181.93
2018-07-24 20:21:00,3.52,34971914240.0,32186368.0,4.040395136e+16,15460573184.0,68719476736.0,10577993728.0,5.0,91.59,76.68,980.73
2018-07-24 20:21:30,3.4,55504896.0,32186368.0,4.040395198e+16,15460577280.0,68719476736.0,10577993728.0,1.0,3.08,76.68,1036.3
2018-07-24 20:22:00,3.39,28268470272.0,4498563072.0,4.040402795e+16,15460585472.0,68719476736.0,10576711680.0,3.0,259.29,76.68,22190466.67
2018-07-24 20:22:30,3.31,55504896.0,32186368.0,4.040408238e+16,15460589568.0,68719476736.0,10576711680.0,0.0,184.25,76.68,7404130.03
2018-07-24 20:23:00,3.2,55504896.0,32186368.0,4.040410484e+16,15460593664.0,68719476736.0,10575925248.0,2.0,75.89,76.68,853.43
2018-07-24 20:23:30,3.1,55504896.0,32186368.0,4.040410541e+16,15460597760.0,68719476736.0,10575925248.0,0.0,3.15,76.68,851.4
2018-07-24 20:24:00,3.22,28268478464.0,32186368.0,4.040425323e+16,15460638720.0,68719476736.0,10577346560.0,0.0,514.03,76.68,54226188.43
2018-07-24 20:24:30,3.32,55504896.0,32186368.0,4.040444002e+16,15460638720.0,68719476736.0,10577625088.0,16.0,636.97,76.68,44669965.0
2018-07-24 20:25:00,3.27,55504896.0,32186368.0,4.040461044e+16,15460646912.0,68719476736.0,10577235968.0,0.0,570.84,76.68,7387515.07
2018-07-24 20:25:30,3.16,55504896.0,32186368.0,4.040463242e+16,15460651008.0,68719476736.0,10577235968.0,0.0,74.49,76.68,541.67
2018-07-24 20:26:00,3.19,55504896.0,32186368.0,4.040473402e+16,15460659200.0,68719476736.0,10577383424.0,0.0,348.18,76.68,29928050.83
2018-07-24 20:26:30,3.15,55504896.0,32186368.0,4.040481671e+16,15460663296.0,68719476736.0,10577379328.0,8.0,280.47,76.68,14733605.27
2018-07-24 20:27:00,3.08,28268597248.0,32186368.0,4.040486135e+16,15460667392.0,68719476736.0,10577453056.0,5.0,149.71,76.68,985.17
2018-07-24 20:27:30,2.98,28268597248.0,4498563072.0,4.040486192e+16,15460667392.0,68719476736.0,10577457152.0,1.0,3.17,76.68,494.33
2018-07-24 20:28:00,3.05,55504896.0,32186368.0,4.040498536e+16,15460687872.0,68719476736.0,10578022400.0,5.0,424.36,76.68,18931904.55
2018-07-24 20:28:30,3.05,55504896.0,32186368.0,4.040498536e+16,15460687872.0,68719476736.0,10578022400.0,5.0,424.36,76.68,18931904.55
2018-07-24 20:29:00,2.98,55504896.0,4498563072.0,4.040508384e+16,15460691968.0,68719476736.0,10576711680.0,8.0,330.82,76.68,7373410.67
2018-07-24 20:29:30,2.88,28268630016.0,4498563072.0,4.040509819e+16,15460696064.0,68719476736.0,10576707584.0,3.0,48.96,76.68,812.73
2018-07-24 20:30:00,2.79,55504896.0,32186368.0,4.040509877e+16,15460700160.0,68719476736.0,10576707584.0,0.0,3.12,76.68,982.63
2018-07-24 20:30:30,2.73,55504896.0,32186368.0,4.040513011e+16,15460712448.0,68719476736.0,10577010688.0,0.0,106.82,76.68,7468183.73
2018-07-24 20:31:00,2.64,55504896.0,32186368.0,4.040513817e+16,15460716544.0,68719476736.0,10577010688.0,1.0,28.12,76.68,978.4
2018-07-24 20:31:30,2.59,55504896.0,4498563072.0,4.040516001e+16,15460716544.0,68719476736.0,10577145856.0,1.0,76.08,76.68,8072761.37
2018-07-24 20:32:00,2.5,55504896.0,32186368.0,4.040517944e+16,15460724736.0,68719476736.0,10577260544.0,2.0,65.84,76.68,2916.63
2018-07-24 20:32:30,2.62,55504896.0,32186368.0,4.040531147e+16,15460745216.0,68719476736.0,10577235968.0,7.0,457.1,76.68,46472722.23
2018-07-24 20:33:00,2.63,55504896.0,4738265088.0,4.040544249e+16,15460753408.0,68719476736.0,10577178624.0,13.0,442.85,76.68,22125555.57
2018-07-24 20:33:30,2.54,55504896.0,32186368.0,4.040550416e+16,15460765696.0,68719476736.0,10577321984.0,9.0,206.38,76.68,2582.7
2018-07-24 20:34:00,2.46,55504896.0,4738265088.0,4.040550474e+16,15460765696.0,68719476736.0,10577321984.0,2.0,3.19,76.68,762.93
2018-07-24 20:34:30,2.61,55504896.0,32186368.0,4.040566167e+16,15460786176.0,68719476736.0,10577776640.0,0.0,544.65,76.69,52776716.77
2018-07-24 20:35:00,3.08,55504896.0,32186368.0,4.040606558e+16,15460794368.0,68719476736.0,10577371136.0,15.0,1394.11,76.69,44397509.9
2018-07-24 20:35:30,3.18,55504896.0,32186368.0,4.040637201e+16,15460798464.0,68719476736.0,10577379328.0,10.0,1042.44,76.69,14723964.53
2018-07-24 20:36:00,3.07,28268810240.0,4498563072.0,4.040641929e+16,15460806656.0,68719476736.0,10576592896.0,4.0,158.1,76.69,667.7
2018-07-24 20:36:30,3.2,28268810240.0,4498563072.0,4.040658088e+16,15460814848.0,68719476736.0,10577268736.0,9.0,560.18,76.69,53405095.8
2018-07-24 20:37:00,3.19,28268830720.0,4738265088.0,4.040671948e+16,15460818944.0,68719476736.0,10577379328.0,14.0,468.66,76.69,22264414.57
2018-07-24 20:37:30,3.09,55504896.0,32186368.0,4.040678326e+16,15460823040.0,68719476736.0,10577448960.0,0.0,213.22,76.69,609.2
2018-07-24 20:38:00,2.99,55504896.0,4498563072.0,4.040678389e+16,15460823040.0,68719476736.0,10577444864.0,2.0,3.24,76.69,488.0
2018-07-24 20:38:30,3.12,55504896.0,32186368.0,4.040692211e+16,15460851712.0,68719476736.0,10578014208.0,7.0,479.79,76.69,54216029.43
2018-07-24 20:39:00,3.25,55504896.0,4498563072.0,4.040712579e+16,15460855808.0,68719476736.0,10577612800.0,16.0,698.92,76.69,53138623.8
2018-07-24 20:39:30,3.37,34972299264.0,32186368.0,4.040734123e+16,15460872192.0,68719476736.0,10577399808.0,14.0,733.88,76.69,44961520.2
2018-07-24 20:40:00,3.36,55504896.0,4498563072.0,4.040751184e+16,15460880384.0,68719476736.0,10577424384.0,11.0,572.74,76.69,14736997.37
2018-07-24 20:40:30,3.48,28268900352.0,32186368.0,4.040768308e+16,15460937728.0,68719476736.0,10577780736.0,9.0,581.5,76.69,30229793.97
2018-07-24 20:41:00,3.92,55504896.0,32186368.0,4.040791853e+16,15460945920.0,68719476736.0,10577887232.0,13.0,791.49,76.69,46616544.03
2018-07-24 20:41:30,4.35,34972438528.0,32186368.0,4.040844448e+16,15460945920.0,68719476736.0,10577666048.0,14.0,1802.42,76.69,42277795.23
2018-07-24 20:42:00,4.73,55504896.0,32186368.0,4.040863271e+16,15460950016.0,68719476736.0,10577469440.0,14.0,634.79,76.69,22126763.2
2018-07-24 20:42:30,4.74,55504896.0,32186368.0,4.04087823e+16,15460982784.0,68719476736.0,10578055168.0,13.0,510.06,76.7,37425423.47
2018-07-24 20:43:00,4.65,28269281280.0,32186368.0,4.040890372e+16,15460990976.0,68719476736.0,10577788928.0,10.0,407.07,76.7,7377875.73
2018-07-24 20:43:30,4.53,55504896.0,32186368.0,4.040895037e+16,15460995072.0,68719476736.0,10577788928.0,4.0,155.8,76.7,1834.63
2018-07-24 20:44:00,4.38,28269289472.0,32186368.0,4.040895234e+16,15460999168.0,68719476736.0,10577788928.0,1.0,7.56,76.7,688.23
2018-07-24 20:44:30,4.47,28269289472.0,4498563072.0,4.040911384e+16,15461023744.0,68719476736.0,10577752064.0,7.0,558.15,76.7,52314275.87
2018-07-24 20:45:00,4.81,55504896.0,4498563072.0,4.040937352e+16,15461031936.0,68719476736.0,10576793600.0,12.0,888.37,76.7,29556561.03
2018-07-24 20:45:30,4.72,28269309952.0,32186368.0,4.040970602e+16,15461040128.0,68719476736.0,10576793600.0,7.0,1133.47,76.7,430.97
2018-07-24 20:46:00,4.6,55504896.0,32186368.0,4.040971394e+16,15461048320.0,68719476736.0,10576531456.0,2.0,27.55,76.7,1020654.23
2018-07-24 20:46:30,4.58,55504896.0,4498563072.0,4.040983104e+16,15461056512.0,68719476736.0,10577104896.0,4.0,399.67,76.7,29555975.3
2018-07-24 20:47:00,4.43,55504896.0,32186368.0,4.040986943e+16,15461060608.0,68719476736.0,10577010688.0,3.0,129.01,76.7,4250.17
2018-07-24 20:47:30,4.28,55504896.0,4498563072.0,4.040987006e+16,15461064704.0,68719476736.0,10577010688.0,2.0,3.24,76.7,486.47
2018-07-24 20:48:00,4.14,55504896.0,4498563072.0,4.040987068e+16,15461072896.0,68719476736.0,10577010688.0,0.0,3.26,76.7,3456.27
2018-07-24 20:48:30,4.2,55504896.0,32186368.0,4.041003818e+16,15461085184.0,68719476736.0,10577920000.0,0.0,573.43,76.7,44945339.2
2018-07-24 20:49:00,4.1,28269522944.0,32186368.0,4.041011717e+16,15461097472.0,68719476736.0,10577686528.0,0.0,265.16,76.7,7360212.2
2018-07-24 20:49:30,3.96,55504896.0,32186368.0,4.041012984e+16,15461101568.0,68719476736.0,10577686528.0,4.0,43.26,76.7,882.77
2018-07-24 20:50:00,3.87,55504896.0,32186368.0,4.041013047e+16,15461105664.0,68719476736.0,10577686528.0,0.0,3.81,76.7,2294136.33
2018-07-24 20:50:30,3.94,55504896.0,4498563072.0,4.041030593e+16,15461126144.0,68719476736.0,10577637376.0,7.0,603.34,76.7,50148795.47
2018-07-24 20:51:00,3.91,55504896.0,32186368.0,4.041042615e+16,15461130240.0,68719476736.0,10577391616.0,0.0,409.69,76.7,22098022.6
2018-07-24 20:51:30,3.78,34973040640.0,4498563072.0,4.041048148e+16,15461134336.0,68719476736.0,10576932864.0,0.0,185.4,76.7,2287.73
2018-07-24 20:52:00,3.65,28269596672.0,4498563072.0,4.041048235e+16,15461138432.0,68719476736.0,10577293312.0,2.0,5.08,76.7,5552898.5
2018-07-24 20:52:30,3.7,55504896.0,4498563072.0,4.041062724e+16,15461158912.0,68719476736.0,10577477632.0,5.0,495.15,76.7,32638069.53
2018-07-24 20:53:00,3.61,28269637632.0,32186368.0,4.041069112e+16,15461158912.0,68719476736.0,10577526784.0,5.0,216.47,76.7,7486653.63
2018-07-24 20:53:30,3.52,28269637632.0,32186368.0,4.041072164e+16,15461158912.0,68719476736.0,10577526784.0,0.0,102.75,76.7,1770.67
2018-07-24 20:54:00,3.41,28269641728.0,32186368.0,4.041072462e+16,15461175296.0,68719476736.0,10577473536.0,1.0,12.05,76.7,5315055.6
2018-07-24 20:54:30,3.53,55504896.0,32186368.0,4.0410909e+16,15461183488.0,68719476736.0,10578165760.0,7.0,632.02,76.7,47029427.57
2018-07-24 20:55:00,3.58,28269654016.0,4498563072.0,4.04110801e+16,15461187584.0,68719476736.0,10578132992.0,13.0,580.75,76.7,29988314.57
2018-07-24 20:55:30,3.46,28269658112.0,32186368.0,4.041114681e+16,15461191680.0,68719476736.0,10578132992.0,0.0,223.27,76.7,457.03
2018-07-24 20:56:00,3.38,55504896.0,32186368.0,4.041114772e+16,15461216256.0,68719476736.0,10578137088.0,0.0,5.52,76.71,6710930.8
2018-07-24 20:56:30,3.43,28269658112.0,4498563072.0,4.041126832e+16,15461220352.0,68719476736.0,10578137088.0,4.0,410.78,76.7,23509596.97
2018-07-24 20:57:00,3.35,55504896.0,32186368.0,4.04113347e+16,15461228544.0,68719476736.0,10578489344.0,6.0,221.72,76.71,8889704.33
2018-07-24 20:57:30,3.27,28269727744.0,32186368.0,4.041138269e+16,15461228544.0,68719476736.0,10578137088.0,3.0,161.51,76.7,5853989.63
2018-07-24 20:58:00,3.26,55504896.0,32186368.0,4.041138835e+16,15461257216.0,68719476736.0,10578313216.0,0.0,22.39,76.71,11403188.07
2018-07-24 20:58:30,3.22,28269735936.0,4498563072.0,4.041150411e+16,15461265408.0,68719476736.0,10578137088.0,5.0,391.02,76.71,18065928.83
2018-07-24 20:59:00,3.12,28269740032.0,32186368.0,4.041152302e+16,15461273600.0,68719476736.0,10578137088.0,5.0,63.61,76.71,824.93
2018-07-24 20:59:30,3.02,55504896.0,4498563072.0,4.041152365e+16,15461273600.0,68719476736.0,10578137088.0,1.0,3.17,76.71,971.93
2018-07-24 21:00:00,2.98,55504896.0,32186368.0,4.041152451e+16,15461277696.0,68719476736.0,10578464768.0,0.0,4.1,76.71,2342145.73
2018-07-24 21:00:30,3.02,55504896.0,4498563072.0,4.041164142e+16,15461294080.0,68719476736.0,10578137088.0,4.0,400.81,76.71,28243070.87
2018-07-24 21:01:00,2.92,55504896.0,4498563072.0,4.041167761e+16,15461298176.0,68719476736.0,10577555456.0,0.0,121.61,76.71,1387.77
2018-07-24 21:01:30,2.82,28269772800.0,32186368.0,4.041167818e+16,15461298176.0,68719476736.0,10577555456.0,0.0,3.2,76.71,884.3
2018-07-24 21:02:00,2.79,55504896.0,32186368.0,4.041167953e+16,15461322752.0,68719476736.0,10577555456.0,0.0,9.93,76.71,20381141.03
2018-07-24 21:02:30,2.93,55504896.0,4498563072.0,4.04118785e+16,15461326848.0,68719476736.0,10577870848.0,7.0,679.2,76.71,32612943.1
2018-07-24 21:03:00,3.39,55504896.0,32186368.0,4.041216392e+16,15461335040.0,68719476736.0,10577362944.0,14.0,981.09,76.71,44511150.87
2018-07-24 21:03:30,3.28,28269998080.0,4498563072.0,4.041250111e+16,15461335040.0,68719476736.0,10577600512.0,0.0,1148.82,76.71,5562.77
2018-07-24 21:04:00,3.21,55504896.0,4498563072.0,4.041250246e+16,15461400576.0,68719476736.0,10577960960.0,3.0,10.0,76.71,19826710.13
2018-07-24 21:04:30,3.27,28269998080.0,32186368.0,4.041265839e+16,15461404672.0,68719476736.0,10577866752.0,5.0,528.2,76.71,17941083.53
2018-07-24 21:05:00,3.19,55504896.0,4498563072.0,4.041270268e+16,15461408768.0,68719476736.0,10577367040.0,5.0,150.05,76.71,7454730.73
2018-07-24 21:05:30,3.09,55504896.0,4498563072.0,4.041270844e+16,15461412864.0,68719476736.0,10577367040.0,0.0,20.55,76.71,501.9
2018-07-24 21:06:00,3.05,55504896.0,32186368.0,4.041271598e+16,15461437440.0,68719476736.0,10577403904.0,1.0,32.65,76.71,26510118.33
2018-07-24 21:06:30,3.08,55504896.0,4498563072.0,4.041287498e+16,15461437440.0,68719476736.0,10577367040.0,5.0,532.15,76.71,11412782.07
2018-07-24 21:07:00,3.08,28270030848.0,32186368.0,4.041297135e+16,15461449728.0,68719476736.0,10577776640.0,0.0,326.84,76.71,22198110.3
2018-07-24 21:07:30,2.98,28270125056.0,32186368.0,4.041299227e+16,15461449728.0,68719476736.0,10577252352.0,0.0,70.64,76.71,1925.53
2018-07-24 21:08:00,2.95,28270125056.0,32186368.0,4.041299347e+16,15461466112.0,68719476736.0,10577252352.0,2.0,10.47,76.71,20870707.97
2018-07-24 21:08:30,3.01,55504896.0,32186368.0,4.041314786e+16,15461470208.0,68719476736.0,10577547264.0,5.0,522.55,76.71,17245839.43
2018-07-24 21:09:00,3.08,28270145536.0,32186368.0,4.041326837e+16,15461482496.0,68719476736.0,10577608704.0,11.0,410.53,76.71,29470570.23
2018-07-24 21:09:30,2.98,28270194688.0,32186368.0,4.04133407e+16,15461486592.0,68719476736.0,10577657856.0,10.0,241.63,76.71,3142.83
2018-07-24 21:10:00,2.95,55504896.0,4498563072.0,4.041334746e+16,15461515264.0,68719476736.0,10578018304.0,5.0,28.19,76.71,20359211.67
2018-07-24 21:10:30,3.01,55504896.0,32186368.0,4.04134985e+16,15461515264.0,68719476736.0,10577817600.0,5.0,511.02,76.71,17299100.2
2018-07-24 21:11:00,3.01,28270227456.0,4498563072.0,4.041360168e+16,15461523456.0,68719476736.0,10577575936.0,0.0,350.81,76.71,22081059.17
2018-07-24 21:11:30,2.91,28270317568.0,32186368.0,4.041363245e+16,15461523456.0,68719476736.0,10577760256.0,9.0,103.55,76.71,4152.63
2018-07-24 21:12:00,2.82,28270317568.0,32186368.0,4.04136334e+16,15461535744.0,68719476736.0,10577760256.0,3.0,9.39,76.71,21704844.63
2018-07-24 21:12:30,3.25,55504896.0,4498563072.0,4.041406918e+16,15461535744.0,68719476736.0,10577760256.0,0.0,1498.05,76.71,16177951.33
2018-07-24 21:13:00,3.18,28270477312.0,32186368.0,4.041420121e+16,15461539840.0,68719476736.0,10577494016.0,8.0,449.23,76.71,7391337.13
2018-07-24 21:13:30,3.07,55504896.0,32186368.0,4.04142216e+16,15461539840.0,68719476736.0,10577494016.0,4.0,68.68,76.71,995.7
2018-07-24 21:14:00,2.97,28270493696.0,32186368.0,4.041422266e+16,15461564416.0,68719476736.0,10577821696.0,1.0,11.33,76.72,27367249.6
2018-07-24 21:14:30,3.07,28270505984.0,32186368.0,4.04144094e+16,15461580800.0,68719476736.0,10577596416.0,7.0,628.52,76.71,25468506.73
2018-07-24 21:15:00,3.5,28270546944.0,32186368.0,4.041478614e+16,15461584896.0,68719476736.0,10576637952.0,16.0,1291.09,76.71,30600067.53
2018-07-24 21:15:30,3.41,55504896.0,32186368.0,4.041496587e+16,15461584896.0,68719476736.0,10576642048.0,12.0,610.6,76.71,902.97
2018-07-24 21:16:00,3.7,55504896.0,32186368.0,4.041497279e+16,15461593088.0,68719476736.0,10576474112.0,5.0,28.67,76.71,21631911.2
2018-07-24 21:16:30,3.74,55504896.0,4738265088.0,4.041512886e+16,15461601280.0,68719476736.0,10576388096.0,6.0,529.17,76.71,16698722.23
2018-07-24 21:17:00,4.01,55504896.0,4498563072.0,4.041542334e+16,15461609472.0,68719476736.0,10576125952.0,8.0,1009.35,76.71,7368481.33
2018-07-24 21:17:30,3.88,28270587904.0,32186368.0,4.041542929e+16,15461613568.0,68719476736.0,10576125952.0,1.0,21.35,76.71,457.07
2018-07-24 21:18:00,3.82,34974031872.0,4498563072.0,4.04154386e+16,15461638144.0,68719476736.0,10576121856.0,2.0,35.55,76.71,14955999.1
2018-07-24 21:18:30,3.69,55504896.0,32186368.0,4.041549605e+16,15461642240.0,68719476736.0,10576121856.0,3.0,191.14,76.71,2218187.77
2018-07-24 21:19:00,3.6,55504896.0,32186368.0,4.041552806e+16,15461646336.0,68719476736.0,10576121856.0,2.0,108.18,76.71,5152357.8
2018-07-24 21:19:30,3.48,28270596096.0,32186368.0,4.041553766e+16,15461646336.0,68719476736.0,10576125952.0,0.0,32.63,76.71,751.7
2018-07-24 21:20:00,3.57,28270596096.0,4498563072.0,4.041558412e+16,15461670912.0,68719476736.0,10577641472.0,0.0,171.59,76.72,51563288.97
2018-07-24 21:20:30,3.65,55504896.0,32186368.0,4.041579927e+16,15461683200.0,68719476736.0,10576797696.0,9.0,723.95,76.72,16126705.5
2018-07-24 21:21:00,4.12,55504896.0,32186368.0,4.0416242e+16,15461707776.0,68719476736.0,10577326080.0,11.0,1525.36,76.72,37483458.73
2018-07-24 21:21:30,4.57,55504896.0,32186368.0,4.041653898e+16,15461728256.0,68719476736.0,10577342464.0,17.0,1019.31,76.72,44225172.1
2018-07-24 21:22:00,4.65,55504896.0,32186368.0,4.041674559e+16,15461748736.0,68719476736.0,10577076224.0,22.0,697.19,76.72,43164869.47
2018-07-24 21:22:30,5.09,55504896.0,32186368.0,4.041709939e+16,15461752832.0,68719476736.0,10577616896.0,19.0,1202.56,76.72,32635401.7
2018-07-24 21:23:00,5.09,55504896.0,32186368.0,4.04174841e+16,15461752832.0,68719476736.0,10576994304.0,14.0,1316.98,76.72,20098353.2
2018-07-24 21:23:30,4.92,55504896.0,4498563072.0,4.04175595e+16,15461761024.0,68719476736.0,10576609280.0,8.0,252.0,76.72,1849.0
2018-07-24 21:24:00,4.82,55504896.0,32186368.0,4.041756756e+16,15461806080.0,68719476736.0,10576805888.0,0.0,36.07,76.72,26575502.33
2018-07-24 21:24:30,4.86,55504896.0,32186368.0,4.041778578e+16,15461810176.0,68719476736.0,10577096704.0,7.0,729.93,76.72,29288908.73
2018-07-24 21:25:00,5.56,55504896.0,32186368.0,4.041835589e+16,15461822464.0,68719476736.0,10576707584.0,8.0,1974.06,76.72,27612434.3
2018-07-24 21:25:30,5.37,55504896.0,32186368.0,4.041881705e+16,15461830656.0,68719476736.0,10576445440.0,0.0,1602.55,76.72,1503.27
2018-07-24 21:26:00,5.26,55504896.0,32186368.0,4.041881873e+16,15461838848.0,68719476736.0,10576494592.0,2.0,12.26,76.72,23967308.93
2018-07-24 21:26:30,5.25,55504896.0,4498563072.0,4.041897341e+16,15461847040.0,68719476736.0,10576736256.0,0.0,522.7,76.72,14480836.77
2018-07-24 21:27:00,5.54,55504896.0,4498563072.0,4.041927596e+16,15461855232.0,68719476736.0,10577285120.0,6.0,1042.62,76.72,22143313.07
2018-07-24 21:27:30,5.39,28271644672.0,32186368.0,4.041933086e+16,15461859328.0,68719476736.0,10577547264.0,6.0,187.09,76.72,7370969.07
2018-07-24 21:28:00,5.35,55504896.0,4498563072.0,4.041936762e+16,15461883904.0,68719476736.0,10577428480.0,4.0,133.98,76.72,39151421.37
2018-07-24 21:28:30,5.76,55504896.0,4498563072.0,4.041988397e+16,15461883904.0,68719476736.0,10577752064.0,0.0,1774.09,76.72,13392772.93
2018-07-24 21:29:00,5.74,55504896.0,32186368.0,4.042010297e+16,15461888000.0,68719476736.0,10576568320.0,11.0,745.12,76.72,36846321.97
